id,user_id,status,completed_at,created_at
2847,230,completed,2020-05-28 00:00:00,2020-05-25 00:00:00
2848,339,completed,2020-05-26 00:00:00,2020-05-25 00:00:00
2849,364,completed,2020-06-19 00:00:00,2020-05-25 00:00:00
2850,513,completed,2020-06-03 00:00:00,2020-05-26 00:00:00
2851,464,processing,2020-06-07 00:00:00,2020-05-26 00:00:00
2852,378,shipped,2020-06-05 00:00:00,2020-05-26 00:00:00
2853,646,shipped,2020-06-03 00:00:00,2020-05-26 00:00:00
2854,540,processing,2020-06-09 00:00:00,2020-05-26 00:00:00
2855,273,processing,2020-06-24 00:00:00,2020-05-26 00:00:00
2856,205,shipped,2020-06-18 00:00:00,2020-05-26 00:00:00
2857,649,completed,2020-05-28 00:00:00,2020-05-27 00:00:00
2858,634,processing,2020-06-20 00:00:00,2020-05-27 00:00:00
2859,18,shipped,2020-06-06 00:00:00,2020-05-27 00:00:00
2860,268,shipped,2020-06-24 00:00:00,2020-05-28 00:00:00
2861,392,shipped,2020-06-03 00:00:00,2020-05-29 00:00:00
2862,276,completed,2020-06-06 00:00:00,2020-05-29 00:00:00
2863,622,shipped,2020-06-23 00:00:00,2020-05-30 00:00:00
2864,182,processing,2020-06-13 00:00:00,2020-05-30 00:00:00
2865,664,completed,2020-06-13 00:00:00,2020-05-31 00:00:00
2866,40,processing,2020-06-10 00:00:00,2020-05-31 00:00:00
2867,224,shipped,2020-06-07 00:00:00,2020-05-31 00:00:00
2868,528,processing,2020-06-13 00:00:00,2020-05-31 00:00:00
2869,22,shipped,2020-06-06 00:00:00,2020-06-01 00:00:00
2870,600,shipped,2020-06-30 00:00:00,2020-06-01 00:00:00
2871,170,completed,2020-06-16 00:00:00,2020-06-02 00:00:00
2872,185,processing,2020-06-30 00:00:00,2020-06-03 00:00:00
2873,136,completed,2020-06-13 00:00:00,2020-06-03 00:00:00
2874,167,shipped,2020-07-02 00:00:00,2020-06-03 00:00:00
2875,136,shipped,2020-06-18 00:00:00,2020-06-03 00:00:00
2876,339,completed,2020-06-26 00:00:00,2020-06-03 00:00:00
2877,618,shipped,2020-06-21 00:00:00,2020-06-03 00:00:00
2878,401,completed,2020-06-06 00:00:00,2020-06-04 00:00:00
2879,255,completed,2020-06-19 00:00:00,2020-06-04 00:00:00
2880,86,completed,2020-06-21 00:00:00,2020-06-04 00:00:00
2881,499,completed,2020-06-25 00:00:00,2020-06-05 00:00:00
2882,53,shipped,2020-06-18 00:00:00,2020-06-05 00:00:00
2883,211,processing,2020-06-23 00:00:00,2020-06-05 00:00:00
2884,362,shipped,2020-06-16 00:00:00,2020-06-05 00:00:00
2889,10,processing,2020-06-28 00:00:00,2020-06-06 00:00:00
2892,253,completed,2020-06-24 00:00:00,2020-06-07 00:00:00
2894,660,completed,2020-06-27 00:00:00,2020-06-07 00:00:00
2901,514,completed,2020-07-06 00:00:00,2020-06-08 00:00:00
2902,222,shipped,2020-06-22 00:00:00,2020-06-08 00:00:00
2903,620,processing,2020-06-11 00:00:00,2020-06-08 00:00:00
2904,428,completed,2020-06-14 00:00:00,2020-06-08 00:00:00
2905,210,shipped,2020-06-25 00:00:00,2020-06-09 00:00:00
2906,2,shipped,2020-06-16 00:00:00,2020-06-10 00:00:00
2907,502,completed,2020-06-17 00:00:00,2020-06-10 00:00:00
2908,175,completed,2020-06-21 00:00:00,2020-06-10 00:00:00
2909,676,completed,2020-06-18 00:00:00,2020-06-10 00:00:00
2910,680,completed,2020-07-03 00:00:00,2020-06-10 00:00:00
2911,440,shipped,2020-06-26 00:00:00,2020-06-10 00:00:00
2912,91,shipped,2020-07-05 00:00:00,2020-06-10 00:00:00
2913,379,completed,2020-06-21 00:00:00,2020-06-11 00:00:00
2914,308,processing,2020-06-18 00:00:00,2020-06-11 00:00:00
2915,489,shipped,2020-07-03 00:00:00,2020-06-11 00:00:00
2916,271,shipped,2020-06-13 00:00:00,2020-06-11 00:00:00
2917,592,completed,2020-06-19 00:00:00,2020-06-11 00:00:00
2918,380,shipped,2020-06-23 00:00:00,2020-06-11 00:00:00
2919,163,shipped,2020-07-09 00:00:00,2020-06-11 00:00:00
2920,308,shipped,2020-07-05 00:00:00,2020-06-11 00:00:00
2921,626,processing,2020-07-04 00:00:00,2020-06-12 00:00:00
2922,583,shipped,2020-07-12 00:00:00,2020-06-12 00:00:00
2923,375,shipped,2020-06-14 00:00:00,2020-06-12 00:00:00
2924,192,completed,2020-06-25 00:00:00,2020-06-12 00:00:00
2925,148,processing,2020-06-22 00:00:00,2020-06-13 00:00:00
2926,121,completed,2020-06-14 00:00:00,2020-06-13 00:00:00
2927,396,completed,2020-06-17 00:00:00,2020-06-13 00:00:00
2928,677,shipped,2020-07-12 00:00:00,2020-06-13 00:00:00
2929,18,shipped,2020-06-23 00:00:00,2020-06-14 00:00:00
2930,82,processing,2020-07-07 00:00:00,2020-06-14 00:00:00
2931,573,shipped,2020-07-07 00:00:00,2020-06-14 00:00:00
2932,590,processing,2020-07-14 00:00:00,2020-06-14 00:00:00
2933,160,shipped,2020-07-13 00:00:00,2020-06-14 00:00:00
2934,536,processing,2020-06-26 00:00:00,2020-06-14 00:00:00
2935,252,shipped,2020-07-11 00:00:00,2020-06-15 00:00:00
2936,404,shipped,2020-07-13 00:00:00,2020-06-15 00:00:00
2937,163,completed,2020-06-20 00:00:00,2020-06-15 00:00:00
2938,34,shipped,2020-07-12 00:00:00,2020-06-15 00:00:00
2939,115,shipped,2020-06-29 00:00:00,2020-06-15 00:00:00
2940,408,shipped,2020-07-08 00:00:00,2020-06-15 00:00:00
2941,178,processing,2020-06-25 00:00:00,2020-06-16 00:00:00
2942,270,completed,2020-07-04 00:00:00,2020-06-16 00:00:00
2943,489,completed,2020-07-05 00:00:00,2020-06-16 00:00:00
2944,105,shipped,2020-07-03 00:00:00,2020-06-16 00:00:00
2945,197,completed,2020-06-25 00:00:00,2020-06-16 00:00:00
2946,600,completed,2020-07-16 00:00:00,2020-06-16 00:00:00
2947,33,completed,2020-07-06 00:00:00,2020-06-16 00:00:00
2948,504,shipped,2020-06-17 00:00:00,2020-06-16 00:00:00
2949,389,shipped,2020-07-08 00:00:00,2020-06-16 00:00:00
2950,663,processing,2020-07-03 00:00:00,2020-06-16 00:00:00
2951,517,shipped,2020-07-08 00:00:00,2020-06-16 00:00:00
2952,131,completed,2020-06-21 00:00:00,2020-06-16 00:00:00
2953,115,shipped,2020-07-12 00:00:00,2020-06-17 00:00:00
2954,636,processing,2020-07-13 00:00:00,2020-06-17 00:00:00
2955,65,shipped,2020-07-02 00:00:00,2020-06-17 00:00:00
2956,453,shipped,2020-07-13 00:00:00,2020-06-17 00:00:00
2957,511,completed,2020-07-13 00:00:00,2020-06-17 00:00:00
2958,95,processing,2020-06-26 00:00:00,2020-06-17 00:00:00
2959,171,completed,2020-07-02 00:00:00,2020-06-17 00:00:00
2960,339,processing,2020-07-14 00:00:00,2020-06-17 00:00:00
2961,455,shipped,2020-07-07 00:00:00,2020-06-18 00:00:00
2962,689,processing,2020-07-14 00:00:00,2020-06-18 00:00:00
2963,46,shipped,2020-07-16 00:00:00,2020-06-18 00:00:00
2964,646,completed,2020-07-04 00:00:00,2020-06-18 00:00:00
2965,310,shipped,2020-06-24 00:00:00,2020-06-19 00:00:00
2966,205,processing,2020-07-02 00:00:00,2020-06-19 00:00:00
2967,9,completed,2020-06-24 00:00:00,2020-06-19 00:00:00
2968,516,processing,2020-06-21 00:00:00,2020-06-19 00:00:00
2969,92,completed,2020-07-11 00:00:00,2020-06-19 00:00:00
2970,12,processing,2020-07-03 00:00:00,2020-06-19 00:00:00
2971,648,processing,2020-07-01 00:00:00,2020-06-20 00:00:00
2972,476,processing,2020-06-28 00:00:00,2020-06-20 00:00:00
2973,322,completed,2020-07-15 00:00:00,2020-06-20 00:00:00
2974,298,completed,2020-06-30 00:00:00,2020-06-20 00:00:00
2975,643,completed,2020-07-12 00:00:00,2020-06-20 00:00:00
2976,543,completed,2020-07-20 00:00:00,2020-06-20 00:00:00
2977,274,processing,2020-07-08 00:00:00,2020-06-21 00:00:00
2978,560,completed,2020-07-03 00:00:00,2020-06-21 00:00:00
2979,671,completed,2020-06-28 00:00:00,2020-06-21 00:00:00
2980,79,completed,2020-07-09 00:00:00,2020-06-21 00:00:00
2981,364,shipped,2020-07-09 00:00:00,2020-06-21 00:00:00
2982,518,shipped,2020-07-14 00:00:00,2020-06-21 00:00:00
2983,594,processing,2020-07-22 00:00:00,2020-06-22 00:00:00
2984,293,shipped,2020-07-05 00:00:00,2020-06-22 00:00:00
2985,615,processing,2020-07-22 00:00:00,2020-06-22 00:00:00
2986,260,completed,2020-07-04 00:00:00,2020-06-22 00:00:00
2987,689,processing,2020-07-17 00:00:00,2020-06-22 00:00:00
2988,159,processing,2020-07-12 00:00:00,2020-06-22 00:00:00
2989,380,processing,2020-07-10 00:00:00,2020-06-23 00:00:00
2990,266,processing,2020-06-27 00:00:00,2020-06-23 00:00:00
2991,295,processing,2020-07-04 00:00:00,2020-06-23 00:00:00
2992,482,processing,2020-06-28 00:00:00,2020-06-23 00:00:00
2993,203,shipped,2020-07-20 00:00:00,2020-06-23 00:00:00
2994,321,completed,2020-07-15 00:00:00,2020-06-23 00:00:00
2995,442,completed,2020-07-01 00:00:00,2020-06-23 00:00:00
2996,627,processing,2020-07-20 00:00:00,2020-06-23 00:00:00
2997,42,shipped,2020-07-04 00:00:00,2020-06-23 00:00:00
2998,339,processing,2020-07-12 00:00:00,2020-06-24 00:00:00
2999,665,completed,2020-07-18 00:00:00,2020-06-24 00:00:00
3000,653,processing,2020-07-21 00:00:00,2020-06-24 00:00:00
3001,189,processing,2020-07-14 00:00:00,2020-06-25 00:00:00
3002,315,processing,2020-06-30 00:00:00,2020-06-25 00:00:00
3003,60,completed,2020-07-09 00:00:00,2020-06-25 00:00:00
3004,447,shipped,2020-07-19 00:00:00,2020-06-25 00:00:00
3005,699,processing,2020-06-27 00:00:00,2020-06-25 00:00:00
3006,16,processing,2020-07-17 00:00:00,2020-06-25 00:00:00
3007,169,shipped,2020-07-13 00:00:00,2020-06-26 00:00:00
3008,253,shipped,2020-07-10 00:00:00,2020-06-26 00:00:00
3009,522,processing,2020-07-02 00:00:00,2020-06-26 00:00:00
3010,106,shipped,2020-07-27 00:00:00,2020-06-27 00:00:00
3011,334,processing,2020-07-22 00:00:00,2020-06-27 00:00:00
3012,613,processing,2020-06-28 00:00:00,2020-06-27 00:00:00
3013,668,processing,2020-07-14 00:00:00,2020-06-27 00:00:00
3014,692,processing,2020-07-10 00:00:00,2020-06-27 00:00:00
3015,57,processing,2020-07-02 00:00:00,2020-06-27 00:00:00
3016,330,processing,2020-07-06 00:00:00,2020-06-27 00:00:00
3017,667,completed,2020-07-02 00:00:00,2020-06-27 00:00:00
3018,182,shipped,2020-07-01 00:00:00,2020-06-28 00:00:00
3019,676,completed,2020-07-11 00:00:00,2020-06-28 00:00:00
3020,226,processing,2020-07-25 00:00:00,2020-06-28 00:00:00
3021,488,processing,2020-07-18 00:00:00,2020-06-28 00:00:00
3022,128,completed,2020-07-07 00:00:00,2020-06-28 00:00:00
3023,282,shipped,2020-07-25 00:00:00,2020-06-28 00:00:00
3024,662,processing,2020-06-29 00:00:00,2020-06-28 00:00:00
3025,264,shipped,2020-07-16 00:00:00,2020-06-29 00:00:00
3026,430,shipped,2020-07-27 00:00:00,2020-06-29 00:00:00
3027,373,processing,2020-07-06 00:00:00,2020-06-29 00:00:00
3028,417,shipped,2020-07-10 00:00:00,2020-06-29 00:00:00
3029,411,completed,2020-07-22 00:00:00,2020-06-29 00:00:00
3030,156,processing,2020-07-15 00:00:00,2020-06-29 00:00:00
3031,419,completed,2020-07-14 00:00:00,2020-06-30 00:00:00
3032,456,processing,2020-07-16 00:00:00,2020-06-30 00:00:00
3033,574,completed,2020-07-17 00:00:00,2020-07-01 00:00:00
3034,617,processing,2020-07-14 00:00:00,2020-07-01 00:00:00
3035,648,shipped,2020-07-05 00:00:00,2020-07-01 00:00:00
3036,1,processing,2020-07-13 00:00:00,2020-07-01 00:00:00
3037,321,processing,2020-07-21 00:00:00,2020-07-01 00:00:00
3038,97,processing,2020-07-07 00:00:00,2020-07-01 00:00:00
3039,139,processing,2020-07-14 00:00:00,2020-07-01 00:00:00
3040,339,shipped,2020-07-23 00:00:00,2020-07-01 00:00:00
3041,367,completed,2020-07-27 00:00:00,2020-07-01 00:00:00
3042,397,shipped,2020-07-17 00:00:00,2020-07-01 00:00:00
3043,209,completed,2020-07-24 00:00:00,2020-07-01 00:00:00
3044,35,shipped,2020-07-02 00:00:00,2020-07-01 00:00:00
3045,365,completed,2020-07-25 00:00:00,2020-07-01 00:00:00
3046,295,completed,2020-07-17 00:00:00,2020-07-01 00:00:00
3047,227,completed,2020-07-24 00:00:00,2020-07-01 00:00:00
3048,192,shipped,2020-07-09 00:00:00,2020-07-01 00:00:00
3049,95,shipped,2020-07-23 00:00:00,2020-07-02 00:00:00
3050,52,shipped,2020-07-25 00:00:00,2020-07-02 00:00:00
3051,612,processing,2020-07-21 00:00:00,2020-07-02 00:00:00
3052,165,shipped,2020-07-24 00:00:00,2020-07-02 00:00:00
3053,383,processing,2020-07-23 00:00:00,2020-07-03 00:00:00
3054,647,shipped,2020-07-21 00:00:00,2020-07-03 00:00:00
3055,364,shipped,2020-07-29 00:00:00,2020-07-03 00:00:00
3056,677,processing,2020-07-08 00:00:00,2020-07-03 00:00:00
3057,514,processing,2020-07-21 00:00:00,2020-07-03 00:00:00
3058,533,shipped,2020-07-25 00:00:00,2020-07-03 00:00:00
3059,477,shipped,2020-07-15 00:00:00,2020-07-03 00:00:00
3060,518,shipped,2020-07-15 00:00:00,2020-07-03 00:00:00
3061,17,processing,2020-07-11 00:00:00,2020-07-04 00:00:00
3062,494,processing,2020-08-03 00:00:00,2020-07-04 00:00:00
3063,691,shipped,2020-07-22 00:00:00,2020-07-04 00:00:00
3064,76,completed,2020-07-27 00:00:00,2020-07-04 00:00:00
3065,368,shipped,2020-08-03 00:00:00,2020-07-04 00:00:00
3066,321,shipped,2020-07-14 00:00:00,2020-07-04 00:00:00
3067,430,completed,2020-07-08 00:00:00,2020-07-04 00:00:00
3068,84,completed,2020-07-07 00:00:00,2020-07-04 00:00:00
3069,147,shipped,2020-07-26 00:00:00,2020-07-04 00:00:00
3070,501,completed,2020-07-16 00:00:00,2020-07-05 00:00:00
3071,627,completed,2020-07-10 00:00:00,2020-07-06 00:00:00
3072,395,shipped,2020-07-11 00:00:00,2020-07-06 00:00:00
3073,70,processing,2020-08-04 00:00:00,2020-07-06 00:00:00
3074,400,processing,2020-07-11 00:00:00,2020-07-06 00:00:00
3075,671,shipped,2020-07-27 00:00:00,2020-07-06 00:00:00
3076,108,completed,2020-07-29 00:00:00,2020-07-06 00:00:00
3077,462,completed,2020-07-10 00:00:00,2020-07-06 00:00:00
3078,400,completed,2020-07-22 00:00:00,2020-07-06 00:00:00
3079,459,shipped,2020-07-30 00:00:00,2020-07-07 00:00:00
3080,263,completed,2020-07-22 00:00:00,2020-07-07 00:00:00
3081,508,processing,2020-07-27 00:00:00,2020-07-07 00:00:00
3082,623,shipped,2020-07-08 00:00:00,2020-07-07 00:00:00
3083,642,processing,2020-07-12 00:00:00,2020-07-07 00:00:00
3084,682,completed,2020-07-27 00:00:00,2020-07-07 00:00:00
3085,425,shipped,2020-07-25 00:00:00,2020-07-08 00:00:00
3086,176,processing,2020-08-02 00:00:00,2020-07-08 00:00:00
3087,132,processing,2020-07-17 00:00:00,2020-07-08 00:00:00
3088,45,shipped,2020-07-20 00:00:00,2020-07-09 00:00:00
3089,592,completed,2020-07-22 00:00:00,2020-07-09 00:00:00
3090,222,shipped,2020-07-10 00:00:00,2020-07-09 00:00:00
3091,236,shipped,2020-07-10 00:00:00,2020-07-09 00:00:00
3092,329,completed,2020-07-24 00:00:00,2020-07-09 00:00:00
3093,9,processing,2020-07-20 00:00:00,2020-07-09 00:00:00
3094,170,shipped,2020-07-14 00:00:00,2020-07-10 00:00:00
3095,2,processing,2020-07-18 00:00:00,2020-07-10 00:00:00
3096,81,completed,2020-07-31 00:00:00,2020-07-10 00:00:00
3097,609,processing,2020-08-09 00:00:00,2020-07-10 00:00:00
3098,62,shipped,2020-07-13 00:00:00,2020-07-10 00:00:00
3099,300,completed,2020-08-06 00:00:00,2020-07-10 00:00:00
3100,203,processing,2020-08-05 00:00:00,2020-07-10 00:00:00
3101,167,completed,2020-07-18 00:00:00,2020-07-10 00:00:00
3102,154,shipped,2020-08-04 00:00:00,2020-07-10 00:00:00
3103,228,completed,2020-07-23 00:00:00,2020-07-10 00:00:00
3105,472,processing,2020-07-24 00:00:00,2020-07-10 00:00:00
3107,475,processing,2020-07-29 00:00:00,2020-07-10 00:00:00
3110,370,completed,2020-08-06 00:00:00,2020-07-11 00:00:00
3111,504,shipped,2020-08-10 00:00:00,2020-07-11 00:00:00
3112,202,processing,2020-08-02 00:00:00,2020-07-11 00:00:00
3113,552,shipped,2020-08-02 00:00:00,2020-07-11 00:00:00
3115,450,completed,2020-08-05 00:00:00,2020-07-12 00:00:00
3120,405,shipped,2020-07-13 00:00:00,2020-07-12 00:00:00
3104,184,completed,2020-07-31 00:00:00,2020-07-10 00:00:00
3106,576,completed,2020-07-24 00:00:00,2020-07-10 00:00:00
3108,567,completed,2020-07-26 00:00:00,2020-07-10 00:00:00
3109,443,shipped,2020-07-19 00:00:00,2020-07-11 00:00:00
3114,309,completed,2020-07-29 00:00:00,2020-07-11 00:00:00
3116,396,completed,2020-07-14 00:00:00,2020-07-12 00:00:00
3117,181,completed,2020-08-05 00:00:00,2020-07-12 00:00:00
3118,323,completed,2020-07-25 00:00:00,2020-07-12 00:00:00
3119,21,processing,2020-07-20 00:00:00,2020-07-12 00:00:00
3121,242,completed,2020-07-27 00:00:00,2020-07-13 00:00:00
3122,590,completed,2020-08-07 00:00:00,2020-07-13 00:00:00
3123,441,completed,2020-08-02 00:00:00,2020-07-13 00:00:00
3124,534,completed,2020-07-27 00:00:00,2020-07-13 00:00:00
3125,361,shipped,2020-07-14 00:00:00,2020-07-13 00:00:00
3126,105,processing,2020-08-08 00:00:00,2020-07-13 00:00:00
3127,595,processing,2020-08-01 00:00:00,2020-07-14 00:00:00
3128,23,processing,2020-07-31 00:00:00,2020-07-14 00:00:00
3129,625,shipped,2020-07-21 00:00:00,2020-07-15 00:00:00
3130,450,completed,2020-07-21 00:00:00,2020-07-16 00:00:00
3131,454,shipped,2020-08-09 00:00:00,2020-07-16 00:00:00
3132,11,shipped,2020-08-13 00:00:00,2020-07-16 00:00:00
3133,639,shipped,2020-07-21 00:00:00,2020-07-16 00:00:00
3134,3,shipped,2020-07-25 00:00:00,2020-07-16 00:00:00
3135,649,shipped,2020-07-17 00:00:00,2020-07-16 00:00:00
3136,58,shipped,2020-07-20 00:00:00,2020-07-17 00:00:00
3137,362,processing,2020-08-07 00:00:00,2020-07-18 00:00:00
3138,221,shipped,2020-07-24 00:00:00,2020-07-18 00:00:00
3139,469,completed,2020-08-07 00:00:00,2020-07-19 00:00:00
3140,519,processing,2020-08-02 00:00:00,2020-07-19 00:00:00
3141,226,shipped,2020-08-07 00:00:00,2020-07-19 00:00:00
3142,66,completed,2020-08-06 00:00:00,2020-07-20 00:00:00
3143,378,shipped,2020-08-03 00:00:00,2020-07-20 00:00:00
3144,198,shipped,2020-08-01 00:00:00,2020-07-21 00:00:00
3145,454,completed,2020-08-08 00:00:00,2020-07-22 00:00:00
3146,202,completed,2020-07-31 00:00:00,2020-07-22 00:00:00
3147,51,completed,2020-08-12 00:00:00,2020-07-22 00:00:00
3148,618,processing,2020-08-18 00:00:00,2020-07-22 00:00:00
3149,19,completed,2020-08-10 00:00:00,2020-07-22 00:00:00
3150,522,completed,2020-08-21 00:00:00,2020-07-22 00:00:00
3151,278,processing,2020-08-15 00:00:00,2020-07-23 00:00:00
3152,656,completed,2020-07-29 00:00:00,2020-07-23 00:00:00
3153,612,completed,2020-08-19 00:00:00,2020-07-23 00:00:00
3154,686,processing,2020-08-18 00:00:00,2020-07-24 00:00:00
3155,512,shipped,2020-08-13 00:00:00,2020-07-24 00:00:00
3156,475,shipped,2020-08-02 00:00:00,2020-07-24 00:00:00
3157,327,processing,2020-08-16 00:00:00,2020-07-24 00:00:00
3158,425,shipped,2020-07-25 00:00:00,2020-07-24 00:00:00
3159,513,completed,2020-07-25 00:00:00,2020-07-24 00:00:00
3160,387,processing,2020-08-15 00:00:00,2020-07-25 00:00:00
3161,557,completed,2020-08-10 00:00:00,2020-07-26 00:00:00
3162,541,shipped,2020-08-02 00:00:00,2020-07-26 00:00:00
3163,527,processing,2020-08-14 00:00:00,2020-07-26 00:00:00
3164,425,completed,2020-08-14 00:00:00,2020-07-26 00:00:00
3165,297,processing,2020-08-03 00:00:00,2020-07-26 00:00:00
3166,181,completed,2020-08-07 00:00:00,2020-07-26 00:00:00
3167,479,shipped,2020-08-06 00:00:00,2020-07-26 00:00:00
3168,667,processing,2020-08-25 00:00:00,2020-07-26 00:00:00
3169,342,completed,2020-08-03 00:00:00,2020-07-26 00:00:00
3170,478,processing,2020-08-22 00:00:00,2020-07-26 00:00:00
3171,180,shipped,2020-08-08 00:00:00,2020-07-26 00:00:00
3172,591,processing,2020-07-31 00:00:00,2020-07-26 00:00:00
3173,35,processing,2020-08-23 00:00:00,2020-07-26 00:00:00
3174,498,completed,2020-08-22 00:00:00,2020-07-26 00:00:00
3175,357,processing,2020-08-02 00:00:00,2020-07-26 00:00:00
3176,424,completed,2020-07-27 00:00:00,2020-07-26 00:00:00
3177,455,completed,2020-08-12 00:00:00,2020-07-26 00:00:00
3178,549,processing,2020-08-22 00:00:00,2020-07-27 00:00:00
3179,86,completed,2020-08-19 00:00:00,2020-07-27 00:00:00
3180,638,processing,2020-08-21 00:00:00,2020-07-27 00:00:00
3181,436,completed,2020-08-23 00:00:00,2020-07-28 00:00:00
3182,47,processing,2020-08-01 00:00:00,2020-07-28 00:00:00
3183,528,completed,2020-08-18 00:00:00,2020-07-28 00:00:00
3184,515,processing,2020-08-26 00:00:00,2020-07-28 00:00:00
3185,82,completed,2020-08-22 00:00:00,2020-07-28 00:00:00
3186,95,shipped,2020-08-07 00:00:00,2020-07-28 00:00:00
3187,239,processing,2020-08-24 00:00:00,2020-07-28 00:00:00
3188,148,shipped,2020-08-16 00:00:00,2020-07-28 00:00:00
3189,156,shipped,2020-08-08 00:00:00,2020-07-28 00:00:00
3190,556,shipped,2020-08-06 00:00:00,2020-07-28 00:00:00
3191,335,completed,2020-08-19 00:00:00,2020-07-28 00:00:00
3192,176,completed,2020-08-12 00:00:00,2020-07-28 00:00:00
3193,346,completed,2020-08-22 00:00:00,2020-07-28 00:00:00
3194,286,shipped,2020-08-24 00:00:00,2020-07-28 00:00:00
3195,694,shipped,2020-08-01 00:00:00,2020-07-28 00:00:00
3196,410,processing,2020-08-15 00:00:00,2020-07-29 00:00:00
3197,424,shipped,2020-08-11 00:00:00,2020-07-29 00:00:00
3198,40,completed,2020-08-18 00:00:00,2020-07-29 00:00:00
3199,498,shipped,2020-08-02 00:00:00,2020-07-30 00:00:00
3200,181,processing,2020-08-22 00:00:00,2020-07-31 00:00:00
3201,657,completed,2020-08-19 00:00:00,2020-07-31 00:00:00
3202,630,completed,2020-08-20 00:00:00,2020-07-31 00:00:00
3203,177,shipped,2020-08-09 00:00:00,2020-07-31 00:00:00
3204,52,shipped,2020-08-04 00:00:00,2020-07-31 00:00:00
3205,507,processing,2020-08-29 00:00:00,2020-08-01 00:00:00
3206,130,processing,2020-08-30 00:00:00,2020-08-01 00:00:00
3207,684,shipped,2020-08-16 00:00:00,2020-08-02 00:00:00
3208,378,processing,2020-08-24 00:00:00,2020-08-03 00:00:00
3209,271,processing,2020-08-28 00:00:00,2020-08-03 00:00:00
3210,255,completed,2020-08-04 00:00:00,2020-08-03 00:00:00
3211,308,completed,2020-08-08 00:00:00,2020-08-03 00:00:00
3212,334,completed,2020-08-08 00:00:00,2020-08-03 00:00:00
3213,194,completed,2020-08-27 00:00:00,2020-08-03 00:00:00
3214,381,completed,2020-08-28 00:00:00,2020-08-04 00:00:00
3215,567,processing,2020-08-18 00:00:00,2020-08-04 00:00:00
3216,645,shipped,2020-08-30 00:00:00,2020-08-04 00:00:00
3217,332,processing,2020-08-22 00:00:00,2020-08-05 00:00:00
3218,451,completed,2020-08-22 00:00:00,2020-08-05 00:00:00
3219,357,shipped,2020-08-20 00:00:00,2020-08-05 00:00:00
3220,461,processing,2020-08-26 00:00:00,2020-08-05 00:00:00
3221,109,shipped,2020-08-26 00:00:00,2020-08-05 00:00:00
3222,290,shipped,2020-08-06 00:00:00,2020-08-05 00:00:00
3223,78,completed,2020-09-01 00:00:00,2020-08-06 00:00:00
3224,410,shipped,2020-08-28 00:00:00,2020-08-06 00:00:00
3225,546,shipped,2020-08-21 00:00:00,2020-08-06 00:00:00
3226,220,shipped,2020-09-03 00:00:00,2020-08-06 00:00:00
3227,442,processing,2020-08-20 00:00:00,2020-08-06 00:00:00
3228,85,completed,2020-08-09 00:00:00,2020-08-06 00:00:00
3229,641,shipped,2020-08-17 00:00:00,2020-08-06 00:00:00
3230,71,completed,2020-08-22 00:00:00,2020-08-06 00:00:00
3231,451,completed,2020-08-12 00:00:00,2020-08-07 00:00:00
3232,499,processing,2020-09-02 00:00:00,2020-08-07 00:00:00
3233,5,processing,2020-08-09 00:00:00,2020-08-07 00:00:00
3234,82,completed,2020-08-08 00:00:00,2020-08-07 00:00:00
3235,409,shipped,2020-08-16 00:00:00,2020-08-08 00:00:00
3236,597,processing,2020-08-23 00:00:00,2020-08-08 00:00:00
3237,162,shipped,2020-08-22 00:00:00,2020-08-08 00:00:00
3238,424,processing,2020-09-06 00:00:00,2020-08-08 00:00:00
3239,665,shipped,2020-08-13 00:00:00,2020-08-08 00:00:00
3240,509,completed,2020-08-18 00:00:00,2020-08-08 00:00:00
3241,531,completed,2020-09-03 00:00:00,2020-08-09 00:00:00
3242,279,completed,2020-08-30 00:00:00,2020-08-10 00:00:00
3243,470,shipped,2020-08-24 00:00:00,2020-08-10 00:00:00
3244,617,shipped,2020-09-01 00:00:00,2020-08-10 00:00:00
3245,213,shipped,2020-09-03 00:00:00,2020-08-10 00:00:00
3246,565,completed,2020-08-17 00:00:00,2020-08-10 00:00:00
3247,202,processing,2020-08-22 00:00:00,2020-08-11 00:00:00
3248,334,processing,2020-09-05 00:00:00,2020-08-11 00:00:00
3249,192,shipped,2020-09-09 00:00:00,2020-08-11 00:00:00
3250,480,shipped,2020-08-20 00:00:00,2020-08-12 00:00:00
3251,228,shipped,2020-09-08 00:00:00,2020-08-12 00:00:00
3252,93,processing,2020-08-25 00:00:00,2020-08-12 00:00:00
3253,219,processing,2020-08-15 00:00:00,2020-08-12 00:00:00
3254,277,processing,2020-08-27 00:00:00,2020-08-12 00:00:00
3255,25,completed,2020-08-20 00:00:00,2020-08-12 00:00:00
3256,113,shipped,2020-09-04 00:00:00,2020-08-13 00:00:00
3257,260,shipped,2020-08-24 00:00:00,2020-08-13 00:00:00
3258,582,processing,2020-08-15 00:00:00,2020-08-13 00:00:00
3259,295,processing,2020-08-30 00:00:00,2020-08-13 00:00:00
3260,112,shipped,2020-08-23 00:00:00,2020-08-13 00:00:00
3261,276,completed,2020-09-04 00:00:00,2020-08-13 00:00:00
3262,560,shipped,2020-08-18 00:00:00,2020-08-13 00:00:00
3263,684,completed,2020-09-03 00:00:00,2020-08-13 00:00:00
3264,437,shipped,2020-08-14 00:00:00,2020-08-13 00:00:00
3265,105,completed,2020-08-20 00:00:00,2020-08-13 00:00:00
3266,394,completed,2020-09-01 00:00:00,2020-08-13 00:00:00
