id,order_id,product_id,price,created_at
1588,1588,66,132,2021-03-11 00:00:00
1590,1590,84,235,2021-09-28 00:00:00
1592,1592,91,266,2021-11-05 00:00:00
1594,1594,29,203,2020-02-11 00:00:00
1596,1596,62,253,2020-11-22 00:00:00
1598,1598,63,170,2020-10-12 00:00:00
1599,1599,61,124,2021-09-09 00:00:00
1601,1601,56,232,2020-10-26 00:00:00
1604,1604,27,162,2021-05-13 00:00:00
1606,1606,94,106,2021-04-19 00:00:00
1610,1610,66,62,2021-03-14 00:00:00
1612,1612,96,105,2021-02-09 00:00:00
1614,1614,93,154,2021-04-09 00:00:00
1616,1616,70,136,2020-06-25 00:00:00
1617,1617,43,135,2021-10-10 00:00:00
1620,1620,52,70,2019-12-10 00:00:00
1622,1622,38,245,2019-11-03 00:00:00
1624,1624,30,144,2019-12-21 00:00:00
1626,1626,76,260,2021-07-04 00:00:00
1631,1631,75,150,2020-09-28 00:00:00
1633,1633,65,45,2020-06-25 00:00:00
1634,1634,34,116,2021-06-04 00:00:00
1635,1635,2,58,2021-11-25 00:00:00
1637,1637,67,221,2021-03-29 00:00:00
1639,1639,85,87,2021-06-29 00:00:00
1642,1642,82,277,2021-10-28 00:00:00
1644,1644,61,196,2020-12-06 00:00:00
1646,1646,58,98,2021-08-22 00:00:00
1649,1649,99,132,2021-01-16 00:00:00
1650,1650,38,253,2021-03-19 00:00:00
1652,1652,11,162,2021-05-24 00:00:00
1654,1654,20,80,2021-02-14 00:00:00
1657,1657,83,146,2020-07-29 00:00:00
1659,1659,82,252,2020-09-14 00:00:00
1661,1661,66,71,2020-12-08 00:00:00
1663,1663,21,267,2021-10-30 00:00:00
1665,1665,48,104,2020-06-05 00:00:00
1666,1666,76,219,2020-11-16 00:00:00
1667,1667,55,93,2021-08-18 00:00:00
1668,1668,25,28,2021-03-26 00:00:00
1669,1669,78,250,2020-03-11 00:00:00
1670,1670,86,138,2020-01-10 00:00:00
1671,1671,59,249,2021-08-04 00:00:00
1672,1672,5,89,2020-08-05 00:00:00
1673,1673,100,30,2020-01-02 00:00:00
1674,1674,54,197,2020-10-04 00:00:00
1675,1675,30,164,2020-05-22 00:00:00
1676,1676,46,85,2020-06-12 00:00:00
1677,1677,51,165,2020-11-07 00:00:00
1678,1678,81,256,2021-02-27 00:00:00
1679,1679,16,252,2021-08-05 00:00:00
1680,1680,12,257,2021-03-17 00:00:00
1681,1681,93,231,2020-05-13 00:00:00
1682,1682,53,82,2021-08-12 00:00:00
1683,1683,75,164,2021-11-25 00:00:00
1684,1684,99,137,2020-06-11 00:00:00
1685,1685,65,184,2020-01-03 00:00:00
1686,1686,13,57,2021-09-01 00:00:00
1687,1687,37,244,2021-03-30 00:00:00
1688,1688,69,157,2021-10-30 00:00:00
1689,1689,34,128,2020-06-11 00:00:00
1690,1690,65,210,2020-03-22 00:00:00
1691,1691,53,225,2021-07-05 00:00:00
1692,1692,74,280,2020-01-27 00:00:00
1693,1693,53,31,2021-08-31 00:00:00
1694,1694,83,78,2020-08-09 00:00:00
1695,1695,31,198,2021-05-12 00:00:00
1696,1696,17,158,2021-11-20 00:00:00
1697,1697,30,137,2020-06-16 00:00:00
1698,1698,80,144,2020-03-10 00:00:00
1699,1699,76,104,2020-11-24 00:00:00
1700,1700,34,141,2021-03-22 00:00:00
1701,1701,92,265,2020-06-15 00:00:00
1702,1702,30,63,2020-09-18 00:00:00
1703,1703,49,220,2020-08-08 00:00:00
1704,1704,82,188,2021-02-04 00:00:00
1705,1705,15,240,2021-01-07 00:00:00
1706,1706,56,92,2021-06-03 00:00:00
1707,1707,80,63,2021-07-23 00:00:00
1708,1708,20,240,2020-09-27 00:00:00
1709,1709,99,139,2021-11-13 00:00:00
1710,1710,74,145,2020-04-17 00:00:00
1712,1712,84,268,2021-12-25 00:00:00
1714,1714,85,120,2021-01-06 00:00:00
1716,1716,90,185,2021-05-05 00:00:00
1718,1718,36,202,2019-12-27 00:00:00
1720,1720,34,275,2019-11-11 00:00:00
1722,1722,93,259,2021-11-21 00:00:00
1724,1724,69,107,2020-05-12 00:00:00
1727,1727,53,231,2021-07-14 00:00:00
1728,1728,12,195,2020-03-10 00:00:00
1731,1731,67,68,2020-11-07 00:00:00
1732,1732,85,144,2021-09-09 00:00:00
1734,1734,94,168,2020-08-07 00:00:00
1736,1736,52,204,2021-03-18 00:00:00
1738,1738,96,108,2020-06-16 00:00:00
1740,1740,1,25,2021-09-06 00:00:00
1742,1742,45,201,2020-11-19 00:00:00
1744,1744,47,183,2021-09-29 00:00:00
1747,1747,24,199,2020-07-20 00:00:00
1749,1749,10,52,2021-02-27 00:00:00
1750,1750,50,266,2021-08-31 00:00:00
1752,1752,42,133,2021-11-29 00:00:00
1754,1754,43,264,2021-03-06 00:00:00
1756,1756,8,218,2020-10-05 00:00:00
1759,1759,63,157,2021-06-02 00:00:00
1763,1763,68,83,2021-09-11 00:00:00
1764,1764,3,152,2020-05-17 00:00:00
1766,1766,40,143,2020-12-08 00:00:00
1767,1767,4,187,2021-12-05 00:00:00
1769,1769,7,259,2021-03-07 00:00:00
1771,1771,55,239,2020-07-01 00:00:00
1773,1773,100,88,2021-04-07 00:00:00
1774,1774,21,219,2021-05-23 00:00:00
1775,1775,52,139,2021-03-18 00:00:00
1777,1777,39,204,2019-11-27 00:00:00
1779,1779,77,34,2020-12-04 00:00:00
1783,1783,86,162,2021-01-06 00:00:00
1785,1785,54,188,2020-06-06 00:00:00
1786,1786,13,130,2020-12-13 00:00:00
1787,1787,66,165,2020-09-01 00:00:00
1788,1788,91,148,2020-04-21 00:00:00
1789,1789,55,117,2020-07-21 00:00:00
1790,1790,49,27,2020-01-12 00:00:00
1791,1791,17,242,2021-02-21 00:00:00
1792,1792,42,180,2020-06-10 00:00:00
1793,1793,52,234,2020-03-06 00:00:00
1794,1794,26,66,2021-12-28 00:00:00
1795,1795,81,34,2021-07-25 00:00:00
1796,1796,67,203,2021-10-23 00:00:00
1797,1797,63,88,2021-08-16 00:00:00
1798,1798,11,251,2020-12-24 00:00:00
1799,1799,95,219,2020-05-03 00:00:00
1800,1800,9,129,2021-03-13 00:00:00
1801,1801,61,33,2020-05-05 00:00:00
1802,1802,88,243,2021-05-07 00:00:00
1803,1803,19,146,2020-08-10 00:00:00
1804,1804,38,235,2020-07-26 00:00:00
1805,1805,49,244,2021-08-09 00:00:00
1806,1806,28,253,2020-12-27 00:00:00
1807,1807,96,130,2021-05-26 00:00:00
1808,1808,34,100,2020-06-10 00:00:00
1809,1809,22,86,2020-12-26 00:00:00
1810,1810,58,266,2020-01-29 00:00:00
1811,1811,76,53,2021-03-16 00:00:00
1812,1812,9,231,2020-12-04 00:00:00
1813,1813,89,213,2020-09-10 00:00:00
1814,1814,15,206,2020-12-31 00:00:00
1815,1815,87,216,2021-11-09 00:00:00
1816,1816,96,266,2020-01-12 00:00:00
1817,1817,96,225,2020-10-01 00:00:00
1818,1818,56,113,2020-07-31 00:00:00
1819,1819,6,43,2021-09-25 00:00:00
1820,1820,55,192,2021-03-30 00:00:00
1821,1821,68,216,2020-08-24 00:00:00
1822,1822,87,97,2020-04-23 00:00:00
1823,1823,61,119,2021-06-06 00:00:00
1824,1824,45,230,2021-11-24 00:00:00
1825,1825,78,278,2021-04-18 00:00:00
1826,1826,34,107,2020-08-18 00:00:00
1827,1827,90,143,2021-12-10 00:00:00
1828,1828,71,136,2020-09-03 00:00:00
1829,1829,11,175,2021-09-04 00:00:00
1830,1830,78,260,2021-03-25 00:00:00
1831,1831,14,248,2020-01-26 00:00:00
1832,1832,64,133,2020-08-18 00:00:00
1833,1833,62,256,2020-07-10 00:00:00
1834,1834,59,183,2021-12-26 00:00:00
1835,1835,31,89,2021-07-15 00:00:00
1836,1836,82,105,2020-03-01 00:00:00
1837,1837,64,47,2021-06-16 00:00:00
1838,1838,32,69,2021-12-07 00:00:00
1839,1839,33,140,2020-01-17 00:00:00
1840,1840,35,148,2021-09-24 00:00:00
1841,1841,6,259,2021-01-30 00:00:00
1842,1842,10,27,2020-09-04 00:00:00
1843,1843,79,208,2019-12-27 00:00:00
1844,1844,8,70,2020-07-20 00:00:00
1845,1845,2,203,2021-01-15 00:00:00
1846,1846,30,235,2021-06-07 00:00:00
1847,1847,57,280,2020-09-25 00:00:00
1848,1848,100,265,2020-01-22 00:00:00
1849,1849,3,39,2020-12-23 00:00:00
1850,1850,39,271,2020-01-13 00:00:00
1851,1851,46,102,2020-01-16 00:00:00
1852,1852,10,221,2021-12-04 00:00:00
1853,1853,25,94,2020-06-08 00:00:00
1854,1854,19,223,2021-01-04 00:00:00
1855,1855,42,197,2020-09-06 00:00:00
1856,1856,88,50,2021-12-13 00:00:00
1857,1857,88,237,2021-01-16 00:00:00
1858,1858,46,186,2021-06-05 00:00:00
1859,1859,96,247,2021-01-21 00:00:00
1860,1860,58,65,2021-11-28 00:00:00
1861,1861,99,126,2021-05-29 00:00:00
1862,1862,38,148,2021-02-09 00:00:00
1863,1863,73,225,2020-06-02 00:00:00
1864,1864,45,225,2020-03-25 00:00:00
1865,1865,17,219,2020-02-10 00:00:00
1866,1866,28,200,2020-10-15 00:00:00
1867,1867,2,45,2021-10-31 00:00:00
1868,1868,63,68,2020-03-08 00:00:00
1869,1869,62,76,2020-12-08 00:00:00
1870,1870,43,115,2020-09-23 00:00:00
1871,1871,63,102,2020-10-28 00:00:00
1872,1872,59,187,2021-04-25 00:00:00
1873,1873,1,143,2021-10-03 00:00:00
1874,1874,36,161,2020-07-12 00:00:00
1875,1875,24,110,2021-08-01 00:00:00
1876,1876,22,56,2021-11-23 00:00:00
1877,1877,36,128,2021-01-11 00:00:00
1878,1878,61,94,2020-07-01 00:00:00
1879,1879,53,232,2021-11-03 00:00:00
1880,1880,86,88,2020-03-05 00:00:00
1881,1881,83,185,2020-05-17 00:00:00
1882,1882,85,145,2021-10-01 00:00:00
1711,1711,7,43,2021-04-23 00:00:00
1713,1713,47,266,2021-11-01 00:00:00
1715,1715,48,79,2021-04-23 00:00:00
1717,1717,18,93,2020-05-22 00:00:00
1719,1719,89,63,2020-12-19 00:00:00
1721,1721,86,74,2021-02-25 00:00:00
1723,1723,29,269,2019-12-01 00:00:00
1725,1725,30,201,2019-12-03 00:00:00
1726,1726,58,223,2021-06-19 00:00:00
1729,1729,88,233,2020-04-12 00:00:00
1730,1730,83,231,2020-07-06 00:00:00
1733,1733,94,279,2019-11-21 00:00:00
1735,1735,20,206,2021-07-17 00:00:00
1737,1737,56,123,2020-10-15 00:00:00
1739,1739,80,48,2020-03-15 00:00:00
1741,1741,76,266,2020-03-10 00:00:00
1743,1743,96,251,2020-04-22 00:00:00
1745,1745,52,67,2020-01-30 00:00:00
1746,1746,54,253,2020-10-16 00:00:00
1748,1748,30,258,2020-09-04 00:00:00
1751,1751,53,30,2021-03-02 00:00:00
1753,1753,4,197,2020-04-22 00:00:00
1755,1755,14,201,2020-07-04 00:00:00
1757,1757,66,64,2021-08-05 00:00:00
1758,1758,23,149,2020-05-20 00:00:00
1760,1760,55,116,2021-09-15 00:00:00
1761,1761,16,172,2020-12-08 00:00:00
1762,1762,22,235,2021-11-26 00:00:00
1765,1765,68,111,2020-07-27 00:00:00
1768,1768,94,131,2021-08-06 00:00:00
1770,1770,29,83,2021-06-17 00:00:00
1772,1772,83,136,2021-12-26 00:00:00
1776,1776,21,151,2019-11-23 00:00:00
1778,1778,39,245,2021-05-16 00:00:00
1780,1780,13,21,2020-07-30 00:00:00
1781,1781,41,45,2021-01-22 00:00:00
1782,1782,42,171,2021-09-21 00:00:00
1784,1784,86,215,2021-05-03 00:00:00
1883,1883,1,51,2021-06-25 00:00:00
1884,1884,60,150,2020-12-18 00:00:00
1885,1885,88,240,2020-02-28 00:00:00
1886,1886,11,235,2020-09-18 00:00:00
1887,1887,29,275,2019-12-16 00:00:00
1888,1888,18,126,2020-02-14 00:00:00
1889,1889,34,107,2020-01-31 00:00:00
1890,1890,18,88,2021-08-20 00:00:00
1891,1891,5,199,2021-02-02 00:00:00
1892,1892,24,245,2021-01-29 00:00:00
1893,1893,26,174,2020-08-03 00:00:00
1894,1894,19,45,2020-04-19 00:00:00
1895,1895,23,24,2020-03-03 00:00:00
1896,1896,47,113,2021-10-14 00:00:00
1897,1897,65,206,2021-08-08 00:00:00
1898,1898,96,128,2020-02-16 00:00:00
1899,1899,29,165,2021-08-07 00:00:00
1900,1900,100,66,2019-12-21 00:00:00
1901,1901,23,41,2020-01-15 00:00:00
1902,1902,13,222,2021-03-25 00:00:00
1903,1903,53,107,2020-01-11 00:00:00
1904,1904,3,250,2020-06-01 00:00:00
1905,1905,65,35,2020-09-24 00:00:00
1906,1906,9,42,2020-05-16 00:00:00
1907,1907,65,211,2020-03-18 00:00:00
1908,1908,59,190,2021-04-18 00:00:00
1909,1909,27,64,2021-01-29 00:00:00
1910,1910,16,140,2021-08-01 00:00:00
1911,1911,49,28,2020-06-29 00:00:00
1912,1912,27,218,2021-09-23 00:00:00
1913,1913,25,115,2021-03-23 00:00:00
1914,1914,22,196,2020-09-11 00:00:00
1915,1915,7,27,2021-08-13 00:00:00
1916,1916,97,272,2021-02-28 00:00:00
1917,1917,54,195,2021-07-06 00:00:00
1918,1918,8,208,2021-07-11 00:00:00
1919,1919,76,123,2020-08-29 00:00:00
1920,1920,96,142,2020-03-29 00:00:00
1921,1921,29,165,2020-04-18 00:00:00
1922,1922,91,214,2020-01-25 00:00:00
1923,1923,83,25,2020-08-03 00:00:00
1924,1924,85,93,2021-11-23 00:00:00
1925,1925,67,115,2020-02-21 00:00:00
1926,1926,48,142,2021-07-24 00:00:00
1927,1927,43,219,2020-10-21 00:00:00
1928,1928,12,269,2020-11-02 00:00:00
1929,1929,49,74,2021-01-07 00:00:00
1930,1930,9,126,2020-07-01 00:00:00
1931,1931,54,39,2020-03-13 00:00:00
1932,1932,92,149,2020-04-20 00:00:00
1933,1933,3,176,2021-09-19 00:00:00
1934,1934,17,265,2020-04-12 00:00:00
1935,1935,33,27,2020-05-02 00:00:00
1936,1936,12,129,2021-06-10 00:00:00
1937,1937,61,96,2019-12-27 00:00:00
1938,1938,32,66,2021-08-14 00:00:00
1939,1939,9,214,2020-01-15 00:00:00
1940,1940,71,161,2020-04-24 00:00:00
1941,1941,11,280,2020-01-31 00:00:00
1942,1942,70,231,2019-12-25 00:00:00
1943,1943,90,116,2020-11-18 00:00:00
1944,1944,13,263,2021-08-05 00:00:00
1945,1945,81,103,2021-09-20 00:00:00
1946,1946,83,210,2020-01-10 00:00:00
1947,1947,21,197,2021-04-04 00:00:00
1948,1948,26,132,2020-09-09 00:00:00
1949,1949,54,95,2020-10-29 00:00:00
1950,1950,9,166,2021-12-22 00:00:00
1951,1951,8,216,2020-03-18 00:00:00
1952,1952,73,145,2020-04-07 00:00:00
1953,1953,92,89,2021-07-06 00:00:00
1954,1954,75,27,2020-01-21 00:00:00
1955,1955,21,42,2020-07-29 00:00:00
1956,1956,17,139,2021-07-02 00:00:00
1957,1957,21,138,2020-08-18 00:00:00
1958,1958,6,63,2021-11-12 00:00:00
1959,1959,93,137,2021-11-04 00:00:00
1960,1960,49,258,2021-12-17 00:00:00
1961,1961,59,225,2020-11-10 00:00:00
1962,1962,90,220,2021-04-30 00:00:00
1963,1963,58,36,2020-09-08 00:00:00
1964,1964,53,225,2020-03-09 00:00:00
1965,1965,97,145,2020-12-11 00:00:00
1966,1966,68,151,2021-08-26 00:00:00
1967,1967,2,161,2020-03-03 00:00:00
1968,1968,11,161,2021-06-13 00:00:00
1969,1969,100,97,2020-02-08 00:00:00
1970,1970,9,181,2021-02-22 00:00:00
1971,1971,90,262,2021-11-25 00:00:00
1972,1972,65,214,2020-03-10 00:00:00
1973,1973,12,153,2021-06-10 00:00:00
1974,1974,95,246,2020-03-04 00:00:00
1975,1975,15,80,2021-05-21 00:00:00
1976,1976,52,104,2021-12-08 00:00:00
1977,1977,47,25,2021-02-24 00:00:00
1978,1978,77,224,2020-04-30 00:00:00
1979,1979,77,87,2020-11-20 00:00:00
1980,1980,52,182,2020-06-15 00:00:00
1981,1981,1,67,2020-05-21 00:00:00
1982,1982,2,220,2020-05-06 00:00:00
1983,1983,17,53,2020-12-19 00:00:00
1984,1984,8,87,2020-10-26 00:00:00
1985,1985,31,76,2021-12-05 00:00:00
1986,1986,66,172,2021-10-15 00:00:00
1987,1987,27,107,2021-07-27 00:00:00
1988,1988,85,117,2020-03-23 00:00:00
1989,1989,85,238,2020-12-17 00:00:00
1990,1990,45,60,2021-02-02 00:00:00
1991,1991,46,235,2020-07-29 00:00:00
1992,1992,69,142,2020-07-10 00:00:00
1993,1993,35,51,2020-07-25 00:00:00
1994,1994,89,141,2021-05-02 00:00:00
1995,1995,87,117,2021-02-25 00:00:00
1996,1996,56,154,2020-08-23 00:00:00
1997,1997,36,217,2021-09-30 00:00:00
1998,1998,78,147,2021-11-22 00:00:00
1999,1999,93,86,2020-07-12 00:00:00
2000,2000,4,45,2021-02-16 00:00:00
2001,2001,24,86,2020-10-14 00:00:00
2002,2002,53,126,2020-05-20 00:00:00
2003,2003,3,252,2021-07-14 00:00:00
2004,2004,94,137,2020-12-28 00:00:00
2005,2005,40,124,2020-04-10 00:00:00
2006,2006,56,98,2021-11-15 00:00:00
2007,2007,79,263,2021-02-21 00:00:00
2008,2008,24,224,2021-03-24 00:00:00
2009,2009,10,176,2020-02-19 00:00:00
2010,2010,7,39,2021-09-07 00:00:00
2011,2011,67,96,2021-03-23 00:00:00
2012,2012,56,279,2020-05-30 00:00:00
2013,2013,20,65,2020-09-02 00:00:00
2014,2014,41,59,2020-11-13 00:00:00
2015,2015,92,181,2021-05-31 00:00:00
2016,2016,41,154,2021-11-07 00:00:00
2017,2017,30,142,2021-03-12 00:00:00
2018,2018,70,130,2021-09-22 00:00:00
2019,2019,35,183,2021-04-05 00:00:00
2021,2021,10,238,2019-12-31 00:00:00
2022,2022,50,41,2020-11-13 00:00:00
2027,2027,19,87,2020-09-13 00:00:00
2029,2029,41,164,2020-06-03 00:00:00
2031,2031,42,114,2020-12-25 00:00:00
2034,2034,94,72,2021-08-13 00:00:00
2035,2035,60,28,2021-09-03 00:00:00
2037,2037,22,22,2021-09-22 00:00:00
2039,2039,31,274,2021-09-22 00:00:00
2040,2040,86,241,2020-05-25 00:00:00
2042,2042,15,261,2020-01-30 00:00:00
2044,2044,27,87,2021-01-19 00:00:00
2046,2046,55,184,2020-09-07 00:00:00
2048,2048,92,126,2020-12-28 00:00:00
2050,2050,2,218,2020-05-05 00:00:00
2052,2052,65,212,2021-07-14 00:00:00
2054,2054,28,183,2020-04-29 00:00:00
2056,2056,39,61,2020-03-29 00:00:00
2058,2058,100,80,2020-05-23 00:00:00
2060,2060,3,217,2021-04-23 00:00:00
2062,2062,4,116,2020-11-02 00:00:00
2064,2064,20,222,2020-05-17 00:00:00
2065,2065,84,179,2020-10-02 00:00:00
2067,2067,79,252,2020-06-21 00:00:00
2069,2069,89,142,2020-07-28 00:00:00
2071,2071,49,28,2021-09-21 00:00:00
2076,2076,13,276,2021-04-24 00:00:00
2078,2078,88,190,2021-01-15 00:00:00
2081,2081,86,221,2021-08-29 00:00:00
2083,2083,30,95,2020-02-15 00:00:00
2085,2085,75,194,2021-12-04 00:00:00
2087,2087,38,232,2021-06-29 00:00:00
2088,2088,73,96,2021-12-10 00:00:00
2090,2090,47,46,2020-07-06 00:00:00
2092,2092,84,34,2021-12-18 00:00:00
2094,2094,31,154,2021-04-02 00:00:00
2096,2096,27,249,2021-04-09 00:00:00
2097,2097,5,142,2021-07-10 00:00:00
2099,2099,51,79,2021-07-26 00:00:00
2100,2100,18,217,2020-05-27 00:00:00
2102,2102,29,276,2021-02-12 00:00:00
2106,2106,39,245,2021-10-25 00:00:00
2107,2107,4,25,2020-06-15 00:00:00
2109,2109,32,62,2020-05-23 00:00:00
2111,2111,15,259,2020-04-16 00:00:00
2113,2113,93,44,2021-09-16 00:00:00
2115,2115,22,42,2021-06-08 00:00:00
2116,2116,60,27,2021-07-16 00:00:00
2118,2118,78,174,2020-02-28 00:00:00
2120,2120,22,221,2021-02-01 00:00:00
2121,2121,5,269,2021-03-28 00:00:00
2122,2122,17,65,2021-03-10 00:00:00
2123,2123,81,177,2021-05-30 00:00:00
2124,2124,54,91,2021-04-27 00:00:00
2126,2126,31,66,2021-06-04 00:00:00
2128,2128,79,150,2020-11-12 00:00:00
2137,2137,14,254,2021-11-17 00:00:00
2138,2138,86,188,2020-10-31 00:00:00
2139,2139,53,65,2021-06-18 00:00:00
2141,2141,9,113,2020-06-25 00:00:00
2142,2142,24,120,2021-07-11 00:00:00
2143,2143,79,230,2021-03-27 00:00:00
2144,2144,23,74,2021-02-18 00:00:00
2146,2146,78,44,2021-11-14 00:00:00
2148,2148,52,268,2020-03-05 00:00:00
2150,2150,80,225,2020-04-29 00:00:00
2152,2152,70,30,2020-01-17 00:00:00
2153,2153,83,158,2020-05-17 00:00:00
2154,2154,10,49,2021-01-05 00:00:00
2156,2156,4,253,2021-04-14 00:00:00
2158,2158,60,157,2021-01-28 00:00:00
2160,2160,21,235,2021-05-16 00:00:00
2161,2161,88,262,2020-02-19 00:00:00
2163,2163,97,93,2021-12-16 00:00:00
2165,2165,68,124,2021-08-07 00:00:00
2167,2167,56,54,2020-07-30 00:00:00
2169,2169,29,216,2020-06-28 00:00:00
2171,2171,24,202,2021-11-11 00:00:00
2172,2172,17,57,2021-10-17 00:00:00
2174,2174,38,263,2021-05-13 00:00:00
2176,2176,63,278,2021-03-18 00:00:00
2178,2178,100,67,2021-08-17 00:00:00
2179,2179,82,224,2021-12-13 00:00:00
2181,2181,23,147,2020-09-01 00:00:00
2183,2183,38,21,2021-06-23 00:00:00
2185,2185,8,92,2021-11-03 00:00:00
2187,2187,24,187,2021-09-18 00:00:00
2188,2188,16,215,2021-03-11 00:00:00
2190,2190,63,270,2020-04-18 00:00:00
2191,2191,97,90,2020-12-27 00:00:00
2192,2192,28,144,2020-09-21 00:00:00
2194,2194,22,65,2020-08-03 00:00:00
2020,2020,39,149,2020-09-27 00:00:00
2023,2023,19,110,2021-11-28 00:00:00
2024,2024,66,53,2020-02-03 00:00:00
2025,2025,71,199,2021-04-23 00:00:00
2026,2026,16,152,2021-08-16 00:00:00
2028,2028,82,238,2020-09-15 00:00:00
2030,2030,69,52,2020-12-08 00:00:00
2032,2032,77,137,2020-01-29 00:00:00
2033,2033,65,109,2020-08-29 00:00:00
2036,2036,78,217,2020-01-05 00:00:00
2038,2038,93,84,2021-02-01 00:00:00
2041,2041,79,264,2021-03-24 00:00:00
2043,2043,20,157,2020-02-28 00:00:00
2045,2045,41,186,2021-06-27 00:00:00
2047,2047,21,87,2021-06-14 00:00:00
2049,2049,31,23,2020-02-04 00:00:00
2051,2051,39,248,2021-07-19 00:00:00
2053,2053,64,62,2021-06-30 00:00:00
2055,2055,70,144,2021-03-11 00:00:00
2057,2057,7,185,2020-04-22 00:00:00
2059,2059,66,160,2021-04-24 00:00:00
2061,2061,24,174,2020-12-04 00:00:00
2063,2063,44,106,2020-03-28 00:00:00
2066,2066,36,159,2021-12-15 00:00:00
2068,2068,57,102,2021-09-27 00:00:00
2070,2070,33,71,2020-09-01 00:00:00
2072,2072,73,132,2020-02-20 00:00:00
2073,2073,74,69,2020-09-26 00:00:00
2074,2074,15,223,2021-07-13 00:00:00
2075,2075,38,269,2021-01-25 00:00:00
2077,2077,36,82,2021-05-21 00:00:00
2079,2079,78,223,2021-04-12 00:00:00
2080,2080,31,171,2021-10-13 00:00:00
2082,2082,83,257,2021-03-26 00:00:00
2084,2084,54,242,2021-08-07 00:00:00
2086,2086,24,71,2021-10-29 00:00:00
2089,2089,20,120,2021-05-18 00:00:00
2091,2091,80,253,2021-04-08 00:00:00
2093,2093,38,211,2020-05-08 00:00:00
2095,2095,31,165,2021-06-05 00:00:00
2098,2098,87,178,2020-05-08 00:00:00
2101,2101,35,208,2020-06-29 00:00:00
2103,2103,33,45,2020-09-28 00:00:00
2104,2104,86,129,2020-03-16 00:00:00
2105,2105,47,139,2021-07-05 00:00:00
2108,2108,34,260,2020-08-30 00:00:00
2110,2110,77,66,2020-12-04 00:00:00
2112,2112,28,20,2020-01-23 00:00:00
2114,2114,21,174,2020-02-06 00:00:00
2117,2117,14,257,2021-11-18 00:00:00
2119,2119,26,187,2021-12-04 00:00:00
2125,2125,85,229,2020-12-15 00:00:00
2127,2127,18,243,2020-08-21 00:00:00
2129,2129,29,153,2021-10-08 00:00:00
2130,2130,69,234,2021-12-09 00:00:00
2131,2131,93,175,2020-08-01 00:00:00
2132,2132,77,76,2021-02-18 00:00:00
2133,2133,81,53,2020-08-04 00:00:00
2134,2134,35,20,2021-04-23 00:00:00
2135,2135,85,173,2021-07-21 00:00:00
2136,2136,62,186,2020-06-03 00:00:00
2140,2140,99,71,2020-04-15 00:00:00
2145,2145,24,129,2021-09-13 00:00:00
2147,2147,2,139,2020-06-14 00:00:00
2149,2149,55,32,2020-06-13 00:00:00
2151,2151,35,180,2020-09-24 00:00:00
2155,2155,32,163,2021-11-23 00:00:00
2157,2157,63,130,2020-06-29 00:00:00
2159,2159,73,123,2020-05-05 00:00:00
2162,2162,87,237,2021-05-17 00:00:00
2164,2164,97,220,2020-03-25 00:00:00
2166,2166,33,280,2020-03-28 00:00:00
2168,2168,22,240,2021-06-30 00:00:00
2170,2170,68,63,2021-12-11 00:00:00
2173,2173,50,208,2020-09-23 00:00:00
2175,2175,84,204,2021-04-27 00:00:00
2177,2177,8,264,2021-01-14 00:00:00
2180,2180,25,75,2021-07-24 00:00:00
2182,2182,61,185,2021-08-04 00:00:00
2184,2184,78,207,2020-07-13 00:00:00
2186,2186,17,242,2021-06-27 00:00:00
2189,2189,91,280,2020-02-07 00:00:00
2193,2193,45,87,2021-08-17 00:00:00
2195,2195,32,171,2020-08-31 00:00:00
2196,2196,28,165,2021-02-04 00:00:00
2197,2197,99,201,2021-09-02 00:00:00
2198,2198,66,136,2021-04-23 00:00:00
2199,2199,45,268,2020-04-12 00:00:00
2200,2200,82,256,2021-11-23 00:00:00
2201,2201,18,206,2020-04-17 00:00:00
2202,2202,4,189,2020-02-07 00:00:00
2203,2203,33,87,2020-08-15 00:00:00
2204,2204,51,150,2020-02-17 00:00:00
2205,2205,41,236,2021-04-25 00:00:00
2206,2206,79,267,2020-09-29 00:00:00
2207,2207,78,102,2021-02-14 00:00:00
2208,2208,50,243,2021-07-18 00:00:00
2209,2209,51,189,2021-07-06 00:00:00
2210,2210,9,64,2021-09-03 00:00:00
2211,2211,21,22,2021-09-23 00:00:00
2212,2212,67,193,2020-06-25 00:00:00
2213,2213,19,73,2021-02-28 00:00:00
2214,2214,46,221,2021-09-07 00:00:00
2215,2215,48,128,2020-07-01 00:00:00
2216,2216,28,141,2021-06-13 00:00:00
2217,2217,97,86,2020-09-02 00:00:00
2218,2218,77,155,2021-09-14 00:00:00
2219,2219,55,60,2021-11-12 00:00:00
2220,2220,49,199,2021-09-16 00:00:00
2221,2221,51,96,2020-03-05 00:00:00
2222,2222,97,103,2021-01-01 00:00:00
2223,2223,61,136,2020-11-02 00:00:00
2224,2224,89,196,2020-04-12 00:00:00
2225,2225,88,53,2020-08-12 00:00:00
2226,2226,28,263,2021-07-24 00:00:00
2227,2227,21,104,2020-09-29 00:00:00
2228,2228,45,21,2021-12-19 00:00:00
2229,2229,95,140,2021-09-08 00:00:00
2230,2230,72,98,2021-01-12 00:00:00
2231,2231,93,240,2021-12-01 00:00:00
2232,2232,68,28,2020-08-27 00:00:00
2233,2233,21,188,2020-06-05 00:00:00
2234,2234,41,208,2020-06-11 00:00:00
2235,2235,67,53,2021-02-26 00:00:00
2236,2236,72,230,2021-04-07 00:00:00
